date,product,category,quantity,sales,region
2033-06-23,Tablet,Electronics,6,4013,West
2033-06-24,Phone,Electronics,6,7294,West
2033-06-25,Tablet,Fashion,9,415,East
2033-06-26,Headphones,Fashion,19,600,East
2033-06-27,Phone,Home,12,6857,West
2033-06-28,Laptop,Home,2,8226,South
2033-06-29,Phone,Electronics,3,4911,East
2033-06-30,Phone,Books,3,4155,North
2033-07-01,Headphones,Fashion,18,5637,East
2033-07-02,Phone,Fashion,18,3997,North
2033-07-03,Headphones,Books,7,4315,West
2033-07-04,Laptop,Fashion,17,794,North
2033-07-05,Headphones,Home,13,6213,North
2033-07-06,Tablet,Books,15,5465,North
2033-07-07,Laptop,Books,19,3192,East
2033-07-08,Tablet,Books,3,7825,East
2033-07-09,Laptop,Home,19,6513,South
2033-07-10,Phone,Fashion,13,2427,South
2033-07-11,Laptop,Home,17,6705,East
2033-07-12,Headphones,Home,7,8806,South
2033-07-13,Laptop,Fashion,13,3045,South
2033-07-14,Laptop,Fashion,17,3917,South
2033-07-15,Tablet,Home,11,9465,West
2033-07-16,Headphones,Fashion,8,8656,South
2033-07-17,TV,Home,3,214,East
2033-07-18,Laptop,Home,3,2917,East
2033-07-19,TV,Fashion,11,8449,South
2033-07-20,Laptop,Home,4,4020,North
2033-07-21,Tablet,Electronics,6,7297,North
2033-07-22,TV,Electronics,6,4058,West
2033-07-23,Phone,Fashion,3,5260,North
2033-07-24,Phone,Fashion,4,4613,North
2033-07-25,Tablet,Fashion,15,1329,West
2033-07-26,Phone,Fashion,17,8616,North
2033-07-27,Laptop,Electronics,2,9347,North
2033-07-28,TV,Electronics,4,5902,North
2033-07-29,Phone,Electronics,17,5273,West
2033-07-30,TV,Books,11,4080,North
2033-07-31,TV,Fashion,9,9199,East
2033-08-01,Phone,Books,6,8042,South
2033-08-02,Headphones,Home,10,3603,North
2033-08-03,Tablet,Books,2,889,East
2033-08-04,Headphones,Books,14,7081,North
2033-08-05,Tablet,Books,19,5978,East
2033-08-06,Phone,Home,18,5286,South
2033-08-07,Phone,Home,9,614,East
2033-08-08,Headphones,Books,6,5859,South
2033-08-09,TV,Fashion,4,201,South
2033-08-10,Phone,Fashion,14,4617,East
2033-08-11,Laptop,Fashion,15,8082,North
2033-08-12,TV,Books,12,2033,South
2033-08-13,Tablet,Books,15,830,East
2033-08-14,Headphones,Electronics,6,5942,South
2033-08-15,Laptop,Books,9,9081,North
2033-08-16,Headphones,Home,10,530,North
2033-08-17,Tablet,Fashion,15,6910,South
2033-08-18,Tablet,Fashion,4,5711,South
2033-08-19,Headphones,Books,19,9437,North
2033-08-20,Laptop,Home,16,4876,South
2033-08-21,Laptop,Electronics,10,4598,South
2033-08-22,Headphones,Books,4,7735,South
2033-08-23,Tablet,Fashion,13,353,West
2033-08-24,Phone,Electronics,15,4091,West
2033-08-25,TV,Home,16,7740,West
2033-08-26,Tablet,Books,13,6954,North
2033-08-27,Laptop,Home,19,3491,North
2033-08-28,Headphones,Electronics,14,4901,North
2033-08-29,Laptop,Books,2,2560,North
2033-08-30,Headphones,Home,3,6896,South
2033-08-31,Tablet,Electronics,12,1105,East
2033-09-01,TV,Fashion,9,9885,West
2033-09-02,Tablet,Electronics,5,8427,South
2033-09-03,TV,Fashion,7,7938,West
2033-09-04,Headphones,Home,9,1153,East
2033-09-05,Laptop,Books,13,5035,West
2033-09-06,Laptop,Books,5,3643,South
2033-09-07,Phone,Electronics,17,3660,North
2033-09-08,TV,Fashion,18,6307,South
2033-09-09,Headphones,Books,1,4850,South
2033-09-10,Laptop,Home,8,4912,North
2033-09-11,Laptop,Books,1,2317,West
2033-09-12,Laptop,Electronics,13,4997,East
2033-09-13,Headphones,Home,17,3644,West
2033-09-14,Headphones,Books,9,8924,East
2033-09-15,TV,Fashion,10,4901,North
2033-09-16,TV,Electronics,6,4778,East
2033-09-17,Phone,Home,2,8943,North
2033-09-18,Laptop,Fashion,6,4795,North
2033-09-19,Phone,Electronics,12,1153,South
2033-09-20,Tablet,Fashion,19,8113,East
2033-09-21,Phone,Home,9,9370,South
2033-09-22,Laptop,Home,19,2825,South
2033-09-23,Laptop,Fashion,15,3772,West
2033-09-24,Phone,Fashion,13,7241,North
2033-09-25,Headphones,Books,9,1360,South
2033-09-26,Headphones,Home,12,4367,East
2033-09-27,Headphones,Books,1,1228,North
2033-09-28,Headphones,Books,2,9471,East
2033-09-29,TV,Home,5,1045,South
2033-09-30,Tablet,Books,17,9302,West
2033-10-01,Tablet,Home,11,9307,East
2033-10-02,Phone,Home,9,6388,South
2033-10-03,TV,Fashion,10,5000,North
2033-10-04,Tablet,Fashion,9,9170,North
2033-10-05,Headphones,Books,5,1658,East
2033-10-06,Headphones,Home,11,7899,South
2033-10-07,Laptop,Home,6,8968,East
2033-10-08,Phone,Books,2,9824,East
2033-10-09,Headphones,Books,13,5493,West
2033-10-10,Phone,Books,17,3193,North
2033-10-11,TV,Electronics,14,4828,North
2033-10-12,TV,Electronics,7,5064,North
2033-10-13,Phone,Books,13,8346,South
2033-10-14,Phone,Fashion,17,347,East
2033-10-15,Headphones,Home,14,796,East
2033-10-16,Headphones,Books,15,4416,North
2033-10-17,Headphones,Home,18,1881,North
2033-10-18,Phone,Electronics,8,5699,East
2033-10-19,TV,Books,13,8006,South
2033-10-20,Tablet,Home,2,6929,North
2033-10-21,TV,Fashion,13,2818,West
2033-10-22,TV,Fashion,11,6375,South
2033-10-23,Laptop,Fashion,13,4858,East
2033-10-24,Laptop,Electronics,6,4657,North
2033-10-25,Tablet,Fashion,16,2490,East
2033-10-26,Headphones,Home,12,1118,West
2033-10-27,Laptop,Home,15,6534,East
2033-10-28,Tablet,Fashion,8,3328,North
2033-10-29,Laptop,Books,12,6128,South
2033-10-30,TV,Home,13,5994,South
2033-10-31,Tablet,Electronics,16,8912,West
2033-11-01,Tablet,Books,7,5242,South
2033-11-02,Laptop,Fashion,9,4499,North
2033-11-03,Laptop,Home,9,9061,East
2033-11-04,TV,Electronics,3,1845,East
2033-11-05,TV,Home,9,151,East
2033-11-06,Tablet,Electronics,2,7991,South
2033-11-07,Tablet,Books,15,4842,South
2033-11-08,Headphones,Electronics,7,4887,West
2033-11-09,Tablet,Books,11,843,West
2033-11-10,TV,Books,2,4083,North
2033-11-11,Tablet,Home,9,1591,East
2033-11-12,TV,Electronics,19,2916,East
2033-11-13,Headphones,Books,16,7976,South
2033-11-14,Headphones,Electronics,11,3924,West
2033-11-15,TV,Home,5,8008,South
2033-11-16,Laptop,Fashion,8,7690,South
2033-11-17,Headphones,Home,17,1721,South
2033-11-18,Phone,Books,19,3265,West
2033-11-19,Tablet,Home,18,6689,East
2033-11-20,Phone,Home,3,7470,South
2033-11-21,Phone,Fashion,12,1594,East
2033-11-22,Phone,Electronics,13,9448,South
2033-11-23,Tablet,Books,10,9791,North
2033-11-24,Headphones,Home,11,6584,West
2033-11-25,Laptop,Electronics,8,8721,South
2033-11-26,Tablet,Electronics,5,1625,West
2033-11-27,Tablet,Books,4,1834,South
2033-11-28,Laptop,Home,18,1558,East
2033-11-29,Laptop,Home,2,9416,South
2033-11-30,Tablet,Books,14,2959,West
2033-12-01,Headphones,Home,7,6860,East
2033-12-02,Tablet,Home,10,7742,South
2033-12-03,Phone,Fashion,18,2095,North
2033-12-04,Laptop,Fashion,13,5450,West
2033-12-05,TV,Books,17,253,West
2033-12-06,Tablet,Fashion,9,7012,East
2033-12-07,TV,Fashion,19,5704,East
2033-12-08,Headphones,Home,8,4351,West
2033-12-09,Tablet,Electronics,4,5788,North
2033-12-10,Headphones,Fashion,13,7194,West
2033-12-11,Phone,Fashion,6,8538,West
2033-12-12,TV,Books,17,2991,West
2033-12-13,Headphones,Books,9,1761,North
2033-12-14,TV,Books,13,5218,East
2033-12-15,Tablet,Electronics,14,4845,West
2033-12-16,Headphones,Electronics,8,7469,East
2033-12-17,Phone,Electronics,14,846,South
2033-12-18,Tablet,Electronics,2,5150,South
2033-12-19,Tablet,Electronics,1,910,North
2033-12-20,TV,Home,11,6674,East
2033-12-21,Laptop,Fashion,9,7760,West
2033-12-22,TV,Electronics,19,5390,North
2033-12-23,Headphones,Fashion,13,3181,South
2033-12-24,Headphones,Electronics,5,4450,South
2033-12-25,Phone,Books,13,5260,South
2033-12-26,Headphones,Books,15,4486,North
2033-12-27,Phone,Home,16,7158,West
2033-12-28,Phone,Fashion,19,7025,West
2033-12-29,Headphones,Home,11,3554,North
2033-12-30,Phone,Electronics,7,276,North
2033-12-31,TV,Fashion,2,5557,South
2034-01-01,Laptop,Fashion,9,5118,South
2034-01-02,Phone,Books,13,1515,West
2034-01-03,Laptop,Home,5,3159,East
2034-01-04,Laptop,Home,12,403,South
2034-01-05,Phone,Home,19,4258,West
2034-01-06,Phone,Electronics,15,3891,North
2034-01-07,TV,Books,3,8294,South
2034-01-08,Tablet,Fashion,13,6136,West
2034-01-09,Phone,Home,14,8252,East
2034-01-10,Laptop,Books,9,162,North
2034-01-11,Headphones,Fashion,4,370,North
2034-01-12,Laptop,Home,9,1421,South
2034-01-13,Phone,Fashion,4,1043,West
2034-01-14,Phone,Home,16,9517,East
2034-01-15,Laptop,Electronics,16,2231,East
2034-01-16,Laptop,Electronics,19,2532,South
2034-01-17,Tablet,Books,4,6303,South
2034-01-18,Headphones,Books,5,2356,East
2034-01-19,Phone,Electronics,16,3277,East
2034-01-20,TV,Home,3,2848,South
2034-01-21,TV,Books,10,4565,East
2034-01-22,Laptop,Home,6,4145,North
2034-01-23,Headphones,Books,12,154,South
2034-01-24,Phone,Books,17,9737,North
2034-01-25,Headphones,Fashion,13,6344,East
2034-01-26,Headphones,Fashion,9,4375,North
2034-01-27,TV,Books,19,9700,West
2034-01-28,Laptop,Books,6,2770,East
2034-01-29,Tablet,Home,4,600,West
2034-01-30,Phone,Electronics,14,1629,North
2034-01-31,TV,Books,13,7857,South
2034-02-01,Phone,Electronics,6,532,East
2034-02-02,Phone,Home,2,4299,North
2034-02-03,Phone,Electronics,9,6815,West
2034-02-04,TV,Electronics,17,2035,West
2034-02-05,Headphones,Electronics,18,4149,East
2034-02-06,Tablet,Electronics,9,695,North
2034-02-07,TV,Books,3,5044,South
2034-02-08,Laptop,Fashion,16,5526,North
2034-02-09,Headphones,Home,9,9229,West
2034-02-10,Laptop,Books,8,4922,South
2034-02-11,Headphones,Electronics,14,4268,South
2034-02-12,Laptop,Books,3,1418,North
2034-02-13,Headphones,Electronics,12,4137,East
2034-02-14,Headphones,Electronics,14,703,West
2034-02-15,Tablet,Fashion,8,2692,West
2034-02-16,Phone,Fashion,14,5634,South
2034-02-17,Headphones,Books,11,7676,West
2034-02-18,Headphones,Electronics,12,2434,South
2034-02-19,TV,Home,1,7539,North
2034-02-20,Laptop,Books,15,550,South
2034-02-21,Phone,Electronics,3,3626,East
2034-02-22,Tablet,Books,18,5072,West
2034-02-23,TV,Electronics,6,7896,East
2034-02-24,Tablet,Books,1,9521,East
2034-02-25,Headphones,Electronics,7,8967,East
2034-02-26,Headphones,Electronics,16,4000,East
2034-02-27,Headphones,Books,1,5054,North
2034-02-28,Laptop,Electronics,18,8025,South
2034-03-01,Laptop,Electronics,12,7781,West
2034-03-02,Laptop,Home,19,2873,West
2034-03-03,Tablet,Home,5,9342,North
2034-03-04,Laptop,Books,4,6920,West
2034-03-05,Headphones,Home,16,7875,South
2034-03-06,Phone,Books,8,3537,North
2034-03-07,Tablet,Books,15,4660,East
2034-03-08,TV,Home,18,1045,North
2034-03-09,Phone,Home,3,9046,East
2034-03-10,Tablet,Home,11,9378,East
2034-03-11,Headphones,Electronics,2,523,West
2034-03-12,Headphones,Books,17,7914,East
2034-03-13,TV,Books,16,1227,East
2034-03-14,Phone,Electronics,1,5381,East
2034-03-15,Phone,Home,5,883,North
2034-03-16,TV,Electronics,19,6654,East
2034-03-17,TV,Electronics,12,2452,West
2034-03-18,Tablet,Home,10,418,North
2034-03-19,Laptop,Fashion,1,6679,East
2034-03-20,Tablet,Fashion,9,9759,East
2034-03-21,Laptop,Fashion,2,580,East
2034-03-22,TV,Fashion,8,5688,West
2034-03-23,Laptop,Electronics,13,7658,East
2034-03-24,Headphones,Home,8,3790,South
2034-03-25,Tablet,Home,1,4138,South
2034-03-26,Laptop,Fashion,5,7813,North
2034-03-27,Phone,Books,4,5415,West
2034-03-28,TV,Books,19,6040,East
2034-03-29,Laptop,Books,6,321,West
2034-03-30,TV,Books,9,905,West
2034-03-31,Tablet,Electronics,2,4216,North
2034-04-01,Phone,Books,1,1376,West
2034-04-02,Phone,Books,4,8958,East
2034-04-03,Phone,Electronics,9,2484,North
2034-04-04,Headphones,Home,17,1307,West
2034-04-05,Phone,Home,18,3189,North
2034-04-06,Laptop,Books,19,6991,South
2034-04-07,TV,Electronics,5,9713,North
2034-04-08,Headphones,Electronics,9,4871,West
2034-04-09,Tablet,Electronics,14,5307,West
2034-04-10,Laptop,Home,6,4912,West
2034-04-11,Tablet,Fashion,6,1058,West
2034-04-12,TV,Home,14,557,North
2034-04-13,Headphones,Books,5,4457,East
2034-04-14,Tablet,Fashion,5,118,West
2034-04-15,TV,Electronics,18,5971,South
2034-04-16,Phone,Fashion,19,7113,North
2034-04-17,TV,Fashion,15,9015,North
2034-04-18,Phone,Fashion,6,8956,South
2034-04-19,TV,Home,8,510,West
2034-04-20,Tablet,Electronics,11,5579,East
2034-04-21,Tablet,Home,14,3804,East
2034-04-22,Phone,Fashion,13,1207,North
2034-04-23,Phone,Fashion,4,7907,West
2034-04-24,TV,Home,15,2487,North
2034-04-25,TV,Fashion,13,7006,West
2034-04-26,Headphones,Home,2,4796,North
2034-04-27,Tablet,Electronics,18,7263,West
2034-04-28,Headphones,Home,7,1693,East
2034-04-29,TV,Books,11,1295,North
2034-04-30,Headphones,Books,19,3770,North
2034-05-01,TV,Books,16,7230,East
2034-05-02,Phone,Fashion,11,6558,East
2034-05-03,Laptop,Books,13,3127,South
2034-05-04,Laptop,Home,13,736,East
2034-05-05,Tablet,Fashion,17,7505,East
2034-05-06,Laptop,Home,11,3858,North
2034-05-07,Laptop,Electronics,16,3445,West
2034-05-08,Headphones,Home,13,6452,North
2034-05-09,Headphones,Books,15,2512,West
2034-05-10,TV,Books,12,588,North
2034-05-11,Laptop,Electronics,1,7059,South
2034-05-12,Phone,Home,19,1310,North
2034-05-13,Headphones,Home,14,6754,East
2034-05-14,Phone,Electronics,2,8490,West
2034-05-15,Laptop,Fashion,6,5631,North
2034-05-16,Phone,Books,12,3316,West
2034-05-17,Laptop,Fashion,9,7221,South
2034-05-18,Tablet,Electronics,8,6677,East
2034-05-19,Tablet,Books,17,528,North
2034-05-20,Tablet,Home,15,3405,East
2034-05-21,Laptop,Fashion,9,557,West
2034-05-22,Phone,Electronics,4,6004,West
2034-05-23,Phone,Home,12,1607,East
2034-05-24,TV,Home,14,9674,South
2034-05-25,Tablet,Electronics,10,1729,West
2034-05-26,Laptop,Books,9,3469,East
2034-05-27,TV,Fashion,1,981,East
2034-05-28,TV,Electronics,12,6133,North
2034-05-29,Laptop,Home,9,5343,West
2034-05-30,TV,Fashion,3,5706,East
2034-05-31,Phone,Books,4,1250,East
2034-06-01,Phone,Books,2,2103,West
2034-06-02,Laptop,Fashion,1,8344,North
2034-06-03,Tablet,Fashion,4,7228,North
2034-06-04,Laptop,Fashion,14,5937,South
2034-06-05,Headphones,Books,8,4258,East
2034-06-06,TV,Books,18,4653,South
2034-06-07,Laptop,Home,19,5804,West
2034-06-08,Tablet,Fashion,16,5202,West
2034-06-09,TV,Home,19,2682,South
2034-06-10,Laptop,Fashion,2,7829,South
2034-06-11,Headphones,Electronics,7,8244,South
2034-06-12,Headphones,Electronics,2,9289,South
2034-06-13,TV,Electronics,4,7267,North
2034-06-14,Headphones,Books,7,7066,South
2034-06-15,TV,Books,15,3120,East
2034-06-16,Headphones,Books,13,9065,West
2034-06-17,Phone,Books,16,5480,West
2034-06-18,Tablet,Electronics,19,9832,East
2034-06-19,TV,Books,8,9479,East
2034-06-20,TV,Electronics,15,7804,North
2034-06-21,Headphones,Electronics,14,2861,South
2034-06-22,Tablet,Electronics,17,5908,South
2034-06-23,Laptop,Fashion,15,3206,South
2034-06-24,Headphones,Fashion,1,4534,West
2034-06-25,Tablet,Books,5,4692,East
2034-06-26,Phone,Home,14,4962,East
2034-06-27,Laptop,Home,11,140,South
2034-06-28,Tablet,Electronics,8,6489,East
2034-06-29,TV,Home,6,9021,East
2034-06-30,Headphones,Fashion,3,5892,South
2034-07-01,Phone,Fashion,11,5245,East
2034-07-02,Phone,Home,2,7601,East
2034-07-03,TV,Home,13,2869,North
2034-07-04,Laptop,Books,6,7918,North
2034-07-05,Laptop,Home,19,5958,East
2034-07-06,Tablet,Fashion,16,4261,West
2034-07-07,Phone,Books,1,5316,North
2034-07-08,Laptop,Home,9,2033,North
2034-07-09,Phone,Electronics,15,1139,North
2034-07-10,Phone,Fashion,2,8003,North
2034-07-11,Phone,Home,18,8610,North
2034-07-12,Headphones,Home,2,8935,North
2034-07-13,Phone,Home,17,4724,North
2034-07-14,Headphones,Electronics,13,7705,East
2034-07-15,Tablet,Home,4,4669,East
2034-07-16,Laptop,Books,6,7533,South
2034-07-17,Tablet,Fashion,5,6633,South
2034-07-18,Headphones,Electronics,11,8555,South
2034-07-19,Headphones,Fashion,17,1884,East
2034-07-20,Tablet,Electronics,7,9068,North
2034-07-21,Tablet,Home,16,4188,East
2034-07-22,Headphones,Home,13,641,East
2034-07-23,Headphones,Electronics,6,1066,West
2034-07-24,Tablet,Fashion,10,7279,South
2034-07-25,Headphones,Fashion,4,5208,East
2034-07-26,Headphones,Books,11,8406,South
2034-07-27,TV,Home,10,237,West
2034-07-28,Phone,Electronics,2,8522,North
2034-07-29,TV,Fashion,6,7558,South
2034-07-30,Phone,Fashion,14,8132,South
2034-07-31,Laptop,Fashion,11,5924,South
2034-08-01,Laptop,Books,12,1921,West
2034-08-02,TV,Fashion,18,257,South
2034-08-03,Phone,Books,2,9011,West
2034-08-04,Tablet,Fashion,13,7697,West
2034-08-05,Headphones,Fashion,10,7011,West
2034-08-06,Tablet,Fashion,19,4298,North
2034-08-07,Tablet,Electronics,5,8684,South
2034-08-08,Headphones,Fashion,7,927,West
2034-08-09,Laptop,Electronics,5,8531,East
2034-08-10,Tablet,Electronics,2,1262,West
2034-08-11,Phone,Home,8,7413,West
2034-08-12,Tablet,Electronics,16,6451,South
2034-08-13,Headphones,Electronics,12,748,West
2034-08-14,Laptop,Electronics,9,679,South
2034-08-15,Laptop,Electronics,14,8975,West
2034-08-16,Tablet,Home,8,214,East
2034-08-17,Tablet,Electronics,4,5563,East
2034-08-18,Phone,Books,3,1649,West
2034-08-19,Headphones,Electronics,9,6388,South
2034-08-20,Tablet,Fashion,15,7916,West
2034-08-21,Tablet,Books,19,2520,West
2034-08-22,TV,Electronics,14,8034,South
2034-08-23,Tablet,Home,3,3852,West
2034-08-24,Phone,Books,10,9753,West
2034-08-25,Headphones,Electronics,17,5851,North
2034-08-26,TV,Books,18,1921,South
2034-08-27,Phone,Electronics,14,8358,East
2034-08-28,Laptop,Electronics,8,5705,North
2034-08-29,Laptop,Home,9,5410,North
2034-08-30,Headphones,Books,13,2109,South
2034-08-31,Laptop,Electronics,16,990,West
2034-09-01,Tablet,Books,19,9223,South
2034-09-02,TV,Books,15,5928,West
2034-09-03,Tablet,Electronics,16,1560,East
2034-09-04,Headphones,Books,5,7995,West
2034-09-05,Tablet,Books,8,5187,South
2034-09-06,Headphones,Books,19,2734,East
2034-09-07,Phone,Fashion,4,1381,North
2034-09-08,Phone,Books,9,7783,South
2034-09-09,TV,Electronics,17,9687,East
2034-09-10,Headphones,Electronics,16,9593,East
2034-09-11,Phone,Books,4,6864,West
2034-09-12,Laptop,Home,8,8247,East
2034-09-13,Laptop,Home,18,1211,South
2034-09-14,Headphones,Books,12,401,North
2034-09-15,Phone,Electronics,18,7665,East
2034-09-16,Headphones,Home,7,7804,North
2034-09-17,Laptop,Electronics,12,3101,North
2034-09-18,TV,Electronics,17,6668,West
2034-09-19,Phone,Home,1,832,North
2034-09-20,Headphones,Electronics,2,7780,North
2034-09-21,Phone,Home,18,4837,West
2034-09-22,Headphones,Fashion,13,3989,West
2034-09-23,Phone,Home,18,9995,North
2034-09-24,Laptop,Electronics,14,686,West
2034-09-25,Phone,Fashion,10,1756,West
2034-09-26,Headphones,Fashion,11,6213,East
2034-09-27,TV,Books,8,6244,South
2034-09-28,Headphones,Electronics,16,3692,North
2034-09-29,Tablet,Books,19,3315,North
2034-09-30,Tablet,Fashion,4,3205,East
2034-10-01,Headphones,Fashion,1,4306,North
2034-10-02,Laptop,Electronics,1,7460,East
2034-10-03,TV,Home,3,4070,South
2034-10-04,Laptop,Electronics,10,2665,West
2034-10-05,Tablet,Fashion,16,4682,North
2034-10-06,Phone,Books,5,349,North
2034-10-07,Headphones,Books,8,8042,West
2034-10-08,TV,Electronics,18,6707,West
2034-10-09,Tablet,Home,18,6150,West
2034-10-10,Headphones,Books,9,1765,West
2034-10-11,Laptop,Books,19,4326,North
2034-10-12,Phone,Electronics,3,2273,East
2034-10-13,Phone,Books,18,9684,East
2034-10-14,TV,Books,8,9906,West
2034-10-15,Tablet,Electronics,14,2619,West
2034-10-16,TV,Electronics,1,1230,East
2034-10-17,Laptop,Books,9,1974,South
2034-10-18,Laptop,Electronics,6,9046,East
2034-10-19,Laptop,Books,1,9090,South
2034-10-20,Tablet,Home,8,7777,North
2034-10-21,Headphones,Books,12,9250,East
2034-10-22,TV,Home,13,5129,East
2034-10-23,Phone,Home,18,275,East
2034-10-24,Tablet,Fashion,8,5981,West
2034-10-25,Phone,Home,12,7632,East
2034-10-26,Headphones,Fashion,12,771,West
2034-10-27,Phone,Fashion,6,3415,West
2034-10-28,Headphones,Fashion,18,1428,East
2034-10-29,Tablet,Fashion,14,764,West
2034-10-30,TV,Home,11,4459,North
2034-10-31,TV,Electronics,18,1738,South
2034-11-01,Phone,Books,3,5932,West
2034-11-02,Laptop,Books,10,7082,North
2034-11-03,Tablet,Fashion,8,6077,West
2034-11-04,Tablet,Fashion,8,7721,North
2034-11-05,TV,Home,12,6356,North
2034-11-06,Laptop,Books,15,5381,South
2034-11-07,Tablet,Home,11,5497,East
2034-11-08,Phone,Fashion,19,2125,North
2034-11-09,Headphones,Electronics,6,9959,North
2034-11-10,Tablet,Books,19,9455,North
2034-11-11,TV,Fashion,18,810,South
2034-11-12,Headphones,Electronics,7,9140,West
2034-11-13,Phone,Books,7,7350,East
2034-11-14,Laptop,Home,10,8523,East
2034-11-15,Phone,Fashion,14,8837,South
2034-11-16,Phone,Electronics,16,3154,East
2034-11-17,Tablet,Home,10,7829,East
2034-11-18,Headphones,Books,19,1596,West
2034-11-19,Headphones,Fashion,12,6531,North
2034-11-20,TV,Fashion,16,259,South
2034-11-21,Phone,Fashion,11,4358,West
2034-11-22,TV,Fashion,1,5809,East
2034-11-23,Headphones,Fashion,4,7265,North
2034-11-24,Headphones,Fashion,18,1949,East
2034-11-25,Laptop,Books,1,7741,North
2034-11-26,TV,Books,6,2906,North
2034-11-27,Laptop,Books,14,6906,North
2034-11-28,Laptop,Home,12,6018,West
2034-11-29,Headphones,Fashion,9,2464,North
2034-11-30,Phone,Fashion,12,4155,South
2034-12-01,Tablet,Electronics,17,1196,South
2034-12-02,Laptop,Home,7,1897,South
2034-12-03,Tablet,Books,1,8704,South
2034-12-04,Laptop,Fashion,15,9306,South
2034-12-05,Tablet,Electronics,2,4502,East
2034-12-06,Laptop,Home,8,2134,South
2034-12-07,TV,Fashion,17,5431,East
2034-12-08,Phone,Books,2,7143,North
2034-12-09,Tablet,Fashion,6,5601,South
2034-12-10,Phone,Fashion,2,1236,East
2034-12-11,Headphones,Electronics,9,2348,North
2034-12-12,Laptop,Home,15,5749,North
2034-12-13,Phone,Electronics,15,8266,North
2034-12-14,Laptop,Fashion,19,1272,West
2034-12-15,Laptop,Books,19,7393,West
